student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
19702,2017,Spring,Math,.,.,.,.
19746,2017,Fall,Math,207,38,2,10
19746,2017,Spring,Math,208,20,1,.
19746,2017,Fall,Reading,192,18,1,8
19746,2017,Spring,Reading,198,17,1,.
19776,2017,Fall,Math,134,34,2,20
19776,2017,Spring,Math,158,47,2,.
19776,2017,Fall,Reading,139,44,2,18
19776,2017,Spring,Reading,159,53,3,.
19809,2017,Fall,Math,162,8,1,17
19809,2017,Spring,Math,163,2,1,.
19809,2017,Fall,Reading,165,19,1,14
19809,2017,Spring,Reading,165,6,1,.
19816,2017,Fall,Math,200,72,3,11
19816,2017,Spring,Math,209,66,3,.
19816,2017,Fall,Reading,205,86,4,8
19816,2017,Spring,Reading,219,91,4,.
19818,2017,Fall,Math,188,38,2,12
19818,2017,Spring,Math,205,55,3,.
19818,2017,Fall,Reading,158,2,1,16
19818,2017,Spring,Reading,188,24,1,.
19825,2017,Fall,Reading,.,.,.,.
19825,2017,Fall,Math,.,.,.,.
19825,2017,Spring,Math,214,25,2,.
19825,2017,Spring,Reading,212,40,2,.
19851,2017,Fall,Math,131,27,2,21
19851,2017,Spring,Math,149,23,1,.
19851,2017,Fall,Reading,142,53,3,17
19851,2017,Spring,Reading,144,14,1,.
19856,2017,Fall,Math,225,42,2,4
19856,2017,Spring,Math,235,58,3,.
19856,2017,Fall,Reading,220,55,3,3
19856,2017,Spring,Reading,233,79,4,.
19865,2017,Fall,Math,202,26,2,10
19865,2017,Spring,Math,214,32,2,.
19865,2017,Fall,Reading,194,22,1,8
19865,2017,Spring,Reading,206,35,2,.
19869,2017,Fall,Math,195,27,2,10
19869,2017,Spring,Math,206,31,2,.
19869,2017,Fall,Reading,191,31,2,9
19869,2017,Spring,Reading,196,25,2,.
19885,2017,Fall,Math,244,81,4,3
19885,2017,Spring,Math,241,70,3,.
19885,2017,Fall,Reading,240,93,4,2
19885,2017,Spring,Reading,223,57,3,.
19889,2017,Fall,Math,235,80,4,3
19889,2017,Spring,Math,230,61,3,.
19889,2017,Fall,Reading,221,73,3,2
19889,2017,Spring,Reading,224,71,3,.
19893,2017,Fall,Math,183,96,4,15
19893,2017,Spring,Math,216,99,4,.
19893,2017,Fall,Reading,176,92,4,15
19893,2017,Spring,Reading,200,94,4,.
19895,2017,Fall,Math,208,15,1,6
19895,2017,Fall,Reading,215,48,2,4
19895,2017,Spring,Reading,.,.,.,.
19895,2017,Spring,Math,.,.,.,.
19900,2017,Fall,Math,152,30,2,23
19900,2017,Fall,Reading,148,21,1,21
19900,2017,Spring,Reading,.,.,.,.
19900,2017,Spring,Math,.,.,.,.
19928,2017,Fall,Math,200,5,1,6
19928,2017,Fall,Reading,203,16,1,5
19928,2017,Spring,Reading,.,.,.,.
19928,2017,Spring,Math,.,.,.,.
19936,2017,Fall,Reading,.,.,.,.
19936,2017,Spring,Math,192,50,3,.
19936,2017,Fall,Math,.,.,.,.
19936,2017,Spring,Reading,185,40,2,.
19939,2017,Fall,Math,204,81,4,10
19939,2017,Spring,Math,221,90,4,.
19939,2017,Fall,Reading,192,59,3,10
19939,2017,Spring,Reading,201,56,3,.
19944,2017,Fall,Math,199,20,1,10
19944,2017,Spring,Math,204,14,1,.
19944,2017,Fall,Reading,198,31,2,7
19944,2017,Spring,Reading,185,3,1,.
19945,2017,Fall,Math,172,1,1,9
19945,2017,Spring,Math,199,5,1,.
19945,2017,Fall,Reading,163,1,1,12
19945,2017,Spring,Reading,180,1,1,.
19967,2017,Fall,Math,218,27,2,5
19967,2017,Spring,Math,219,27,2,.
19967,2017,Fall,Reading,205,19,1,5
19967,2017,Spring,Reading,202,12,1,.
19971,2017,Fall,Math,187,35,2,12
19971,2017,Spring,Math,198,35,2,.
19971,2017,Fall,Reading,184,38,2,11
19971,2017,Spring,Reading,189,26,2,.
19989,2017,Fall,Math,195,3,1,6
19989,2017,Spring,Math,193,2,1,.
19989,2017,Fall,Reading,183,1,1,8
19989,2017,Spring,Reading,192,4,1,.
19990,2017,Fall,Math,130,1,1,24
19990,2017,Spring,Math,166,3,1,.
19990,2017,Fall,Reading,153,4,1,16
19990,2017,Spring,Reading,.,.,.,.
20027,2017,Fall,Math,228,87,4,10
20027,2017,Spring,Math,246,94,4,.
20027,2017,Fall,Reading,230,95,4,3
20027,2017,Spring,Reading,228,86,4,.
20038,2017,Fall,Math,183,25,2,13
20038,2017,Spring,Math,196,30,2,.
20038,2017,Fall,Reading,183,35,2,11
20038,2017,Spring,Reading,188,24,1,.
20048,2017,Fall,Math,158,47,2,22
20048,2017,Spring,Math,169,19,1,.
20048,2017,Fall,Reading,167,76,4,17
20048,2017,Spring,Reading,188,77,4,.
20095,2017,Fall,Math,198,67,3,11
20095,2017,Spring,Math,201,43,2,.
20095,2017,Fall,Reading,202,81,4,8
20095,2017,Spring,Reading,195,41,2,.
20098,2017,Fall,Math,182,53,3,12
20098,2017,Fall,Reading,195,89,4,7
20098,2017,Spring,Reading,.,.,.,.
20098,2017,Spring,Math,.,.,.,.
20111,2017,Fall,Math,196,30,2,10
20111,2017,Spring,Reading,.,.,.,.
20111,2017,Fall,Reading,203,61,3,7
20111,2017,Spring,Math,.,.,.,.
20131,2017,Fall,Math,182,23,1,13
20131,2017,Spring,Math,197,32,2,.
20131,2017,Fall,Reading,171,12,1,13
20131,2017,Spring,Reading,187,22,1,.
20144,2017,Fall,Math,130,25,2,21
20144,2017,Spring,Math,157,44,2,.
20144,2017,Fall,Reading,138,41,2,18
20144,2017,Spring,Reading,152,31,2,.
20150,2017,Fall,Math,227,46,2,4
20150,2017,Spring,Math,229,46,2,.
20150,2017,Fall,Reading,203,16,1,5
20150,2017,Spring,Reading,212,30,2,.
20168,2017,Fall,Math,196,15,1,10
20168,2017,Spring,Math,210,24,1,.
20168,2017,Fall,Reading,185,9,1,9
20168,2017,Spring,Reading,208,40,2,.
20187,2017,Fall,Math,141,53,3,19
20187,2017,Spring,Math,180,94,4,.
20187,2017,Fall,Reading,147,67,3,16
20187,2017,Spring,Reading,182,97,4,.
20195,2017,Fall,Math,232,58,3,4
20195,2017,Spring,Math,248,81,4,.
20195,2017,Fall,Reading,237,89,4,2
20195,2017,Spring,Reading,243,93,4,.
20233,2017,Fall,Math,187,68,3,11
20233,2017,Spring,Math,193,53,3,.
20233,2017,Fall,Reading,187,74,3,9
20233,2017,Spring,Reading,196,68,3,.
20244,2017,Fall,Math,174,86,4,18
20244,2017,Spring,Math,194,83,4,.
20244,2017,Fall,Reading,172,86,4,16
20244,2017,Spring,Reading,197,91,4,.
20265,2017,Fall,Math,202,46,2,10
20265,2017,Spring,Math,204,26,2,.
20265,2017,Fall,Reading,198,48,2,8
20265,2017,Spring,Reading,202,40,2,.
20287,2017,Fall,Math,191,47,2,12
20287,2017,Spring,Math,206,57,3,.
20287,2017,Fall,Reading,177,22,1,12
20287,2017,Spring,Reading,181,12,1,.
20293,2017,Fall,Math,201,43,2,10
20293,2017,Spring,Math,210,41,2,.
20293,2017,Fall,Reading,205,66,3,6
20293,2017,Spring,Reading,209,58,3,.
20319,2017,Fall,Math,183,56,3,12
20319,2017,Spring,Math,196,61,3,.
20319,2017,Fall,Reading,187,74,3,9
20319,2017,Spring,Reading,192,59,3,.
20325,2017,Fall,Math,176,12,1,13
20325,2017,Spring,Math,195,27,2,.
20325,2017,Fall,Reading,188,48,2,10
20325,2017,Spring,Reading,188,24,1,.
20366,2017,Fall,Reading,.,.,.,.
20366,2017,Fall,Math,.,.,.,.
20366,2017,Spring,Math,223,34,2,.
20366,2017,Spring,Reading,209,24,1,.
20374,2017,Fall,Math,217,26,2,5
20374,2017,Spring,Math,217,23,1,.
20374,2017,Fall,Reading,222,60,3,2
20374,2017,Spring,Reading,217,42,2,.
20378,2017,Fall,Math,200,72,3,11
20378,2017,Spring,Math,212,73,3,.
20378,2017,Fall,Reading,221,98,4,5
20378,2017,Spring,Reading,215,86,4,.
20383,2017,Fall,Math,154,35,2,23
20383,2017,Spring,Math,185,62,3,.
20383,2017,Fall,Reading,152,32,2,20
20383,2017,Spring,Reading,177,49,2,.
20384,2017,Fall,Math,192,50,3,12
20384,2017,Spring,Math,206,57,3,.
20384,2017,Fall,Reading,190,53,3,10
20384,2017,Spring,Reading,186,20,1,.
20388,2017,Fall,Math,173,28,2,14
20388,2017,Spring,Math,184,27,2,.
20388,2017,Fall,Reading,179,54,3,11
20388,2017,Spring,Reading,189,51,3,.
20419,2017,Fall,Math,204,31,2,10
20419,2017,Spring,Math,211,26,2,.
20419,2017,Fall,Reading,221,84,4,4
20419,2017,Spring,Reading,214,56,3,.
20430,2017,Fall,Math,210,46,2,10
20430,2017,Spring,Math,220,47,2,.
20430,2017,Fall,Reading,206,51,3,6
20430,2017,Spring,Reading,214,56,3,.
20434,2017,Fall,Math,205,83,4,10
20434,2017,Spring,Math,209,66,3,.
20434,2017,Fall,Reading,204,84,4,8
20434,2017,Spring,Reading,215,86,4,.
20442,2017,Fall,Math,134,34,2,20
20442,2017,Spring,Math,153,33,2,.
20442,2017,Fall,Reading,138,41,2,18
20442,2017,Spring,Reading,160,56,3,.
20496,2017,Fall,Math,218,27,2,5
20496,2017,Spring,Math,204,8,1,.
20496,2017,Fall,Reading,195,6,1,6
20496,2017,Spring,Reading,188,2,1,.
20518,2017,Fall,Math,198,90,4,9
20518,2017,Spring,Math,200,72,3,.
20518,2017,Fall,Reading,193,86,4,8
20518,2017,Spring,Reading,202,81,4,.
20532,2017,Fall,Math,144,60,3,18
20532,2017,Spring,Math,167,72,3,.
20532,2017,Fall,Reading,142,53,3,17
20532,2017,Spring,Reading,166,73,3,.
20538,2017,Fall,Math,166,69,3,20
20538,2017,Spring,Math,186,65,3,.
20538,2017,Fall,Reading,176,92,4,15
20538,2017,Spring,Reading,192,84,4,.
20554,2017,Fall,Math,224,40,2,4
20554,2017,Fall,Reading,197,8,1,6
20554,2017,Spring,Reading,.,.,.,.
20554,2017,Spring,Math,.,.,.,.
20558,2017,Fall,Math,190,44,2,12
20558,2017,Spring,Reading,.,.,.,.
20558,2017,Fall,Reading,183,35,2,11
20558,2017,Spring,Math,.,.,.,.
20575,2017,Fall,Math,139,47,2,19
20575,2017,Spring,Math,153,33,2,.
20575,2017,Fall,Reading,150,75,4,15
20575,2017,Spring,Reading,145,15,1,.
20577,2017,Fall,Reading,.,.,.,.
20577,2017,Spring,Math,226,95,4,.
20577,2017,Fall,Math,.,.,.,.
20577,2017,Spring,Reading,211,79,4,.
20634,2017,Fall,Math,201,10,1,7
20634,2017,Fall,Reading,206,35,2,5
20634,2017,Spring,Reading,.,.,.,.
20634,2017,Spring,Math,.,.,.,.
20680,2017,Fall,Math,174,86,4,18
20680,2017,Spring,Math,181,51,3,.
20680,2017,Fall,Reading,170,82,4,16
20680,2017,Spring,Reading,195,89,4,.
20682,2017,Fall,Math,219,44,2,5
20682,2017,Spring,Reading,.,.,.,.
20682,2017,Fall,Reading,206,35,2,5
20682,2017,Spring,Math,.,.,.,.
20731,2017,Fall,Reading,.,.,.,.
20731,2017,Spring,Math,190,44,2,.
20731,2017,Fall,Math,.,.,.,.
20731,2017,Spring,Reading,177,22,1,.
20756,2017,Fall,Math,130,25,2,21
20756,2017,Spring,Math,160,52,3,.
20756,2017,Fall,Reading,142,53,3,17
20756,2017,Spring,Reading,168,78,4,.
20758,2017,Fall,Math,202,77,4,11
20758,2017,Spring,Math,209,66,3,.
20758,2017,Fall,Reading,202,81,4,8
20758,2017,Spring,Reading,209,75,4,.
20765,2017,Fall,Math,147,19,1,24
20765,2017,Spring,Math,164,11,1,.
20765,2017,Fall,Reading,147,19,1,21
20765,2017,Spring,Reading,157,8,1,.
20788,2017,Fall,Math,144,60,3,18
20788,2017,Spring,Math,168,74,3,.
20788,2017,Fall,Reading,152,79,4,15
20788,2017,Spring,Reading,175,91,4,.
20790,2017,Fall,Math,193,81,4,10
20790,2017,Spring,Math,192,50,3,.
20790,2017,Fall,Reading,200,94,4,6
20790,2017,Spring,Reading,195,66,3,.
20792,2017,Fall,Reading,.,.,.,.
20792,2017,Fall,Math,.,.,.,.
20792,2017,Spring,Math,223,44,2,.
20792,2017,Spring,Reading,220,61,3,.
20793,2017,Fall,Math,213,54,3,10
20793,2017,Spring,Math,227,64,3,.
20793,2017,Fall,Reading,223,87,4,4
20793,2017,Spring,Reading,225,82,4,.
20804,2017,Fall,Math,233,68,3,4
20804,2017,Spring,Math,246,84,4,.
20804,2017,Fall,Reading,201,16,1,6
20804,2017,Spring,Reading,218,50,3,.
20811,2017,Fall,Math,201,74,3,11
20811,2017,Spring,Math,206,57,3,.
20811,2017,Fall,Reading,201,79,4,8
20811,2017,Spring,Reading,211,79,4,.
20821,2017,Fall,Math,216,29,2,5
20821,2017,Spring,Math,221,33,2,.
20821,2017,Fall,Reading,210,35,2,5
20821,2017,Spring,Reading,208,25,2,.
20849,2017,Fall,Math,175,88,4,17
20849,2017,Spring,Math,181,51,3,.
20849,2017,Fall,Reading,161,59,3,18
20849,2017,Spring,Reading,163,16,1,.
20850,2017,Fall,Math,156,41,2,22
20850,2017,Spring,Math,178,42,2,.
20850,2017,Fall,Reading,156,43,2,19
20850,2017,Spring,Reading,165,19,1,.
20851,2017,Fall,Math,166,96,4,13
20851,2017,Spring,Math,194,99,4,.
20851,2017,Fall,Reading,170,98,4,11
20851,2017,Spring,Reading,198,99,4,.
20853,2017,Fall,Math,199,69,3,11
20853,2017,Spring,Math,210,68,3,.
20853,2017,Fall,Reading,217,97,4,6
20853,2017,Spring,Reading,222,94,4,.
20950,2017,Fall,Math,206,57,3,10
20950,2017,Spring,Math,218,62,3,.
20950,2017,Fall,Reading,206,69,3,6
20950,2017,Spring,Reading,205,48,2,.
20951,2017,Fall,Math,196,61,3,11
20951,2017,Spring,Math,213,76,4,.
20951,2017,Fall,Reading,194,64,3,9
20951,2017,Spring,Reading,204,64,3,.
20963,2017,Fall,Math,211,20,1,6
20963,2017,Spring,Math,209,13,1,.
20963,2017,Fall,Reading,208,30,2,5
20963,2017,Spring,Reading,221,57,3,.
21000,2017,Fall,Reading,.,.,.,.
21000,2017,Spring,Math,215,27,2,.
21000,2017,Fall,Math,.,.,.,.
21000,2017,Spring,Reading,203,19,1,.
21004,2017,Fall,Math,199,5,1,6
21004,2017,Spring,Math,229,46,2,.
21004,2017,Fall,Reading,219,52,3,3
21004,2017,Spring,Reading,210,26,2,.
21029,2017,Fall,Math,140,50,3,19
21029,2017,Spring,Math,163,61,3,.
21029,2017,Fall,Reading,142,53,3,17
21029,2017,Spring,Reading,158,50,3,.
21030,2017,Fall,Math,188,13,1,11
21030,2017,Spring,Math,198,15,1,.
21030,2017,Fall,Reading,200,54,3,7
21030,2017,Spring,Reading,196,25,2,.
21032,2017,Fall,Math,190,44,2,12
21032,2017,Spring,Math,201,43,2,.
21032,2017,Fall,Reading,186,43,2,11
21032,2017,Spring,Reading,195,41,2,.
21037,2017,Fall,Math,187,35,2,12
21037,2017,Spring,Math,188,13,1,.
21037,2017,Fall,Reading,183,35,2,11
21037,2017,Spring,Reading,198,48,2,.
21043,2017,Fall,Reading,.,.,.,.
21043,2017,Spring,Math,177,1,1,.
21043,2017,Fall,Math,.,.,.,.
21043,2017,Spring,Reading,155,1,1,.
21059,2017,Fall,Reading,.,.,.,.
21059,2017,Spring,Math,181,1,1,.
21059,2017,Fall,Math,.,.,.,.
21059,2017,Spring,Reading,171,1,1,.
21069,2017,Fall,Math,216,62,3,10
21069,2017,Spring,Math,220,47,2,.
21069,2017,Fall,Reading,205,48,2,6
21069,2017,Spring,Reading,215,59,3,.
21106,2017,Fall,Reading,.,.,.,.
21106,2017,Spring,Math,229,59,3,.
21106,2017,Fall,Math,.,.,.,.
21106,2017,Spring,Reading,228,80,4,.
21109,2017,Fall,Math,197,32,2,10
21109,2017,Spring,Math,198,15,1,.
21109,2017,Fall,Reading,187,22,1,9
21109,2017,Spring,Reading,198,30,2,.
21126,2017,Fall,Math,133,32,2,21
21126,2017,Spring,Math,174,86,4,.
21126,2017,Fall,Reading,144,59,3,16
21126,2017,Spring,Reading,158,50,3,.
21147,2017,Fall,Math,214,32,2,6
21147,2017,Spring,Math,219,35,2,.
21147,2017,Fall,Reading,190,7,1,8
21147,2017,Spring,Reading,202,17,1,.
21159,2017,Fall,Math,214,32,2,6
21159,2017,Spring,Math,216,29,2,.
21159,2017,Fall,Reading,212,51,3,4
21159,2017,Spring,Reading,220,61,3,.
21160,2017,Fall,Math,195,85,4,9
21160,2017,Spring,Math,206,85,4,.
21160,2017,Fall,Reading,204,97,4,6
21160,2017,Spring,Reading,208,90,4,.
21184,2017,Fall,Math,184,59,3,12
21184,2017,Spring,Math,191,47,2,.
21184,2017,Fall,Reading,187,74,3,9
21184,2017,Spring,Reading,180,28,2,.
21213,2017,Fall,Math,178,42,2,13
21213,2017,Spring,Math,182,23,1,.
21213,2017,Fall,Reading,171,33,2,12
21213,2017,Spring,Reading,172,14,1,.
21223,2017,Fall,Math,162,58,3,21
21223,2017,Spring,Math,180,48,2,.
21223,2017,Fall,Reading,160,56,3,18
21223,2017,Spring,Reading,179,54,3,.
21224,2017,Fall,Math,162,8,1,17
21224,2017,Spring,Math,172,7,1,.
21224,2017,Fall,Reading,165,19,1,14
21224,2017,Spring,Reading,169,10,1,.
21225,2017,Fall,Reading,.,.,.,.
21225,2017,Spring,Math,245,82,4,.
21225,2017,Fall,Math,.,.,.,.
21225,2017,Spring,Reading,229,76,4,.
21236,2017,Fall,Math,139,47,2,19
21236,2017,Spring,Math,167,72,3,.
21236,2017,Fall,Reading,152,79,4,15
21236,2017,Spring,Reading,158,50,3,.
21248,2017,Fall,Math,122,12,1,23
21248,2017,Spring,Math,145,15,1,.
21248,2017,Fall,Reading,120,6,1,22
21248,2017,Spring,Reading,157,46,2,.
21255,2017,Fall,Math,166,69,3,20
21255,2017,Spring,Math,179,45,2,.
21255,2017,Fall,Reading,173,88,4,16
21255,2017,Spring,Reading,196,90,4,.
21294,2017,Fall,Math,140,50,3,19
21294,2017,Spring,Math,159,50,3,.
21294,2017,Fall,Reading,144,59,3,16
21294,2017,Spring,Reading,156,43,2,.
21325,2017,Fall,Math,220,72,3,10
21325,2017,Spring,Reading,.,.,.,.
21325,2017,Fall,Reading,221,84,4,4
21325,2017,Spring,Math,.,.,.,.
21330,2017,Fall,Math,207,97,4,7
21330,2017,Spring,Math,210,91,4,.
21330,2017,Fall,Reading,209,99,4,5
21330,2017,Spring,Reading,221,98,4,.
21344,2017,Fall,Math,157,87,4,15
21344,2017,Spring,Math,172,83,4,.
21344,2017,Fall,Reading,160,92,4,13
21344,2017,Spring,Reading,173,88,4,.
21354,2017,Fall,Math,200,9,1,7
21354,2017,Spring,Math,193,3,1,.
21354,2017,Fall,Reading,182,2,1,10
21354,2017,Spring,Reading,199,13,1,.
21360,2017,Fall,Math,187,68,3,11
21360,2017,Spring,Math,186,33,2,.
21360,2017,Fall,Reading,171,33,2,12
21360,2017,Spring,Reading,168,9,1,.
21393,2017,Fall,Math,243,86,4,4
21393,2017,Spring,Math,252,91,4,.
21393,2017,Fall,Reading,227,78,4,2
21393,2017,Spring,Reading,228,74,3,.
21402,2017,Fall,Math,203,95,4,7
21402,2017,Spring,Reading,.,.,.,.
21402,2017,Fall,Reading,198,92,4,7
21402,2017,Spring,Math,.,.,.,.
21467,2017,Fall,Math,215,99,4,5
21467,2017,Spring,Math,208,88,4,.
21467,2017,Fall,Reading,215,99,4,3
21467,2017,Spring,Reading,213,94,4,.
21468,2017,Fall,Math,228,49,2,4
21468,2017,Fall,Reading,212,34,2,4
21468,2017,Spring,Reading,.,.,.,.
21468,2017,Spring,Math,.,.,.,.
21478,2017,Fall,Math,159,1,1,15
21478,2017,Spring,Math,172,1,1,.
21478,2017,Spring,Reading,.,.,.,.
21478,2017,Fall,Reading,175,18,1,13
21480,2017,Fall,Math,184,27,2,13
21480,2017,Spring,Math,205,55,3,.
21480,2017,Fall,Reading,206,87,4,8
21480,2017,Spring,Reading,215,86,4,.
21484,2017,Fall,Math,169,1,1,9
21484,2017,Spring,Reading,.,.,.,.
21484,2017,Fall,Reading,172,1,1,10
21484,2017,Spring,Math,.,.,.,.
21508,2017,Fall,Math,137,42,2,20
21508,2017,Spring,Math,151,28,2,.
21508,2017,Fall,Reading,141,50,3,17
21508,2017,Spring,Reading,156,43,2,.
21550,2017,Fall,Math,198,18,1,10
21550,2017,Spring,Math,206,17,1,.
21550,2017,Fall,Reading,209,59,3,6
21550,2017,Spring,Reading,211,48,2,.
21569,2017,Fall,Math,185,97,4,15
21569,2017,Spring,Math,220,99,4,.
21569,2017,Fall,Reading,173,88,4,16
21569,2017,Spring,Reading,190,81,4,.
21586,2017,Fall,Math,123,13,1,23
21586,2017,Spring,Math,138,6,1,.
21586,2017,Fall,Reading,118,4,1,22
21586,2017,Spring,Reading,137,5,1,.
21616,2017,Fall,Math,170,21,1,15
21616,2017,Spring,Math,187,35,2,.
21616,2017,Fall,Reading,168,26,2,13
21616,2017,Spring,Reading,195,66,3,.
21621,2017,Fall,Math,205,55,3,10
21621,2017,Spring,Math,215,54,3,.
21621,2017,Fall,Reading,204,64,3,7
21621,2017,Spring,Reading,218,79,4,.
21634,2017,Fall,Math,226,61,3,4
21634,2017,Spring,Math,239,79,4,.
21634,2017,Fall,Reading,222,76,4,2
21634,2017,Spring,Reading,230,83,4,.
21676,2017,Fall,Math,196,15,1,10
21676,2017,Spring,Math,212,28,2,.
21676,2017,Fall,Reading,184,8,1,9
21676,2017,Spring,Reading,203,28,2,.
21682,2017,Fall,Math,215,22,1,5
21682,2017,Spring,Math,221,30,2,.
21682,2017,Fall,Reading,210,30,2,4
21682,2017,Spring,Reading,216,40,2,.
21699,2017,Fall,Math,181,21,1,13
21699,2017,Spring,Math,178,3,1,.
21699,2017,Fall,Reading,174,17,1,13
21699,2017,Spring,Reading,183,15,1,.
21714,2017,Fall,Math,139,47,2,19
21714,2017,Spring,Math,171,81,4,.
21714,2017,Fall,Reading,146,64,3,16
21714,2017,Spring,Reading,166,73,3,.
21719,2017,Fall,Math,137,42,2,20
21719,2017,Spring,Math,181,94,4,.
21719,2017,Fall,Reading,137,38,2,18
21719,2017,Spring,Reading,183,97,4,.
21748,2017,Fall,Math,133,32,2,21
21748,2017,Spring,Math,162,58,3,.
21748,2017,Fall,Reading,133,28,2,19
21748,2017,Spring,Reading,152,31,2,.
21752,2017,Fall,Math,171,81,4,18
21752,2017,Spring,Math,183,56,3,.
21752,2017,Fall,Reading,163,65,3,18
21752,2017,Spring,Reading,176,46,2,.
21757,2017,Fall,Math,139,47,2,19
21757,2017,Spring,Math,174,86,4,.
21757,2017,Fall,Reading,134,30,2,19
21757,2017,Spring,Reading,162,62,3,.
21761,2017,Fall,Math,139,47,2,19
21761,2017,Spring,Math,177,90,4,.
21761,2017,Fall,Reading,138,41,2,18
21761,2017,Spring,Reading,168,78,4,.
21784,2017,Fall,Math,193,10,1,10
21784,2017,Spring,Math,195,5,1,.
21784,2017,Fall,Reading,187,11,1,9
21784,2017,Spring,Reading,184,3,1,.
21805,2017,Fall,Math,168,74,3,19
21805,2017,Spring,Math,173,28,2,.
21805,2017,Fall,Reading,167,76,4,17
21805,2017,Spring,Reading,182,62,3,.
21826,2017,Fall,Math,210,24,1,6
21826,2017,Spring,Reading,.,.,.,.
21826,2017,Fall,Reading,183,3,1,10
21826,2017,Spring,Math,.,.,.,.
21829,2017,Fall,Math,120,9,1,23
21829,2017,Spring,Math,150,25,2,.
21829,2017,Fall,Reading,122,8,1,21
21829,2017,Spring,Reading,150,26,2,.
21862,2017,Fall,Math,191,47,2,12
21862,2017,Spring,Math,207,60,3,.
21862,2017,Fall,Reading,193,61,3,10
21862,2017,Spring,Reading,191,31,2,.
21893,2017,Fall,Math,204,31,2,10
21893,2017,Spring,Reading,.,.,.,.
21893,2017,Fall,Reading,211,64,3,5
21893,2017,Spring,Math,.,.,.,.
21903,2017,Fall,Math,195,85,4,9
21903,2017,Spring,Math,198,67,3,.
21903,2017,Fall,Reading,200,94,4,6
21903,2017,Spring,Reading,205,86,4,.
21938,2017,Fall,Math,173,84,4,18
21938,2017,Spring,Math,196,87,4,.
21938,2017,Fall,Reading,187,99,4,12
21938,2017,Spring,Reading,199,93,4,.
21940,2017,Fall,Math,177,13,1,13
21940,2017,Spring,Math,188,13,1,.
21940,2017,Fall,Reading,177,22,1,12
21940,2017,Spring,Reading,186,20,1,.
21946,2017,Fall,Math,183,56,3,12
21946,2017,Spring,Math,189,41,2,.
21946,2017,Fall,Reading,194,87,4,8
21946,2017,Spring,Reading,185,40,2,.
21976,2017,Fall,Math,199,91,4,8
21976,2017,Spring,Math,205,83,4,.
21976,2017,Fall,Reading,198,92,4,7
21976,2017,Spring,Reading,208,90,4,.
21981,2017,Fall,Math,219,70,3,10
21981,2017,Spring,Math,233,76,4,.
21981,2017,Fall,Reading,213,69,3,5
21981,2017,Spring,Reading,226,83,4,.
21988,2017,Fall,Math,176,36,2,13
21988,2017,Spring,Math,184,27,2,.
21988,2017,Fall,Reading,169,28,2,13
21988,2017,Spring,Reading,189,51,3,.
22001,2017,Fall,Math,124,14,1,23
22001,2017,Spring,Math,171,81,4,.
22001,2017,Fall,Reading,129,19,1,20
22001,2017,Spring,Reading,172,86,4,.
22002,2017,Fall,Math,114,4,1,25
22002,2017,Fall,Reading,130,21,1,20
22002,2017,Spring,Reading,.,.,.,.
22002,2017,Spring,Math,.,.,.,.
22010,2017,Fall,Math,143,58,3,18
22010,2017,Fall,Reading,145,62,3,16
22010,2017,Spring,Reading,.,.,.,.
22010,2017,Spring,Math,.,.,.,.
22018,2017,Fall,Math,136,39,2,20
22018,2017,Spring,Math,167,72,3,.
22018,2017,Fall,Reading,140,47,2,17
22018,2017,Spring,Reading,166,73,3,.
22027,2017,Fall,Math,205,83,4,10
22027,2017,Spring,Reading,.,.,.,.
22027,2017,Fall,Reading,196,68,3,9
22027,2017,Spring,Math,.,.,.,.
22029,2017,Fall,Math,212,17,1,5
22029,2017,Spring,Math,204,8,1,.
22029,2017,Fall,Reading,224,65,3,2
22029,2017,Spring,Reading,218,45,2,.
22033,2017,Fall,Math,194,83,4,9
22033,2017,Spring,Math,200,72,3,.
22033,2017,Fall,Reading,201,95,4,6
22033,2017,Spring,Reading,193,61,3,.
22035,2017,Fall,Math,207,86,4,10
22035,2017,Spring,Math,217,84,4,.
22035,2017,Fall,Reading,205,86,4,8
22035,2017,Spring,Reading,216,88,4,.
22073,2017,Fall,Math,217,26,2,5
22073,2017,Spring,Math,220,28,2,.
22073,2017,Fall,Reading,208,25,2,4
22073,2017,Spring,Reading,216,40,2,.
22100,2017,Fall,Math,197,32,2,10
22100,2017,Spring,Math,209,38,2,.
22100,2017,Fall,Reading,218,90,4,4
22100,2017,Spring,Reading,219,81,4,.
22117,2017,Fall,Math,251,97,4,2
22117,2017,Spring,Math,253,95,4,.
22117,2017,Fall,Reading,233,93,4,2
22117,2017,Spring,Reading,235,91,4,.
22120,2017,Fall,Math,237,68,3,3
22120,2017,Spring,Math,246,78,4,.
22120,2017,Fall,Reading,219,52,3,3
22120,2017,Spring,Reading,222,55,3,.
22162,2017,Fall,Math,208,63,3,10
22162,2017,Spring,Math,216,57,3,.
22162,2017,Fall,Reading,194,38,2,8
22162,2017,Spring,Reading,196,25,2,.
22185,2017,Fall,Reading,.,.,.,.
22185,2017,Spring,Math,229,51,3,.
22185,2017,Fall,Math,.,.,.,.
22185,2017,Spring,Reading,234,85,4,.
22186,2017,Fall,Math,222,35,2,4
22186,2017,Spring,Math,228,44,2,.
22186,2017,Fall,Reading,220,55,3,3
22186,2017,Spring,Reading,219,47,2,.
